trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,log_ret,log_return_5_days,daily_open_close_change_log,daily_high_low_change_log,hidden_states
2018-04-02,399300.SZ,3886.9189,3897.0052,3937.0183,3882.8856,3898.4977,-11.5788,-0.297,111242666.0,159356080.0,-0.00297448656428223,0.001809211297226554,-0.0025915734828867443,0.01280687292753413,0
2018-04-03,399300.SZ,3862.4796,3850.1546,3878.1504,3839.9333,3886.9189,-24.4393,-0.6288,95137369.0,132049936.1,-0.00630742657604166,-0.0130636998631104,0.003196057318893608,0.004048978289677763,0
2018-04-04,399300.SZ,3854.8625,3873.6267,3898.6126,3852.4958,3862.4796,-7.6171,-0.1972,88730609.0,131593067.9,-0.00197402224102561,0.003156060278371342,-0.004855861575295606,0.011285407838602879,0
2018-04-09,399300.SZ,3852.9292,3851.9548,3870.6736,3827.4133,3854.8625,-1.9333,-0.0502,84105462.0,118167273.5,-0.000501648232280161,-0.010616005591026934,0.0002529304802489918,0.004594858559887172,0
2018-04-10,399300.SZ,3927.1729,3860.7225,3927.4247,3851.7957,3852.9292,74.2437,1.9269,106173722.0,137941300.2,0.019086112963933,0.00732852935030337,0.017065461019875272,6.411531510686075e-05,0
2018-04-11,399300.SZ,3938.3434,3934.1698,3958.7071,3924.9603,3927.1729,11.1705,0.2844,111933021.0,139989290.6,0.00284037489313782,0.01314339080772342,0.0010602968289727954,0.005157304017684439,0
2018-04-12,399300.SZ,3898.6354,3935.673,3937.7837,3896.1789,3938.3434,-39.708,-1.0082,82699490.0,108075565.4,-0.0101335835689706,0.009317233814794434,-0.009455301999128807,0.00999145787855582,0
2018-04-13,399300.SZ,3871.1443,3920.7375,3929.952,3866.186,3898.6354,-27.4911,-0.7051,71544203.0,98921826.9,-0.0070764463812214,0.004214809674598641,-0.01272962577169423,0.015077063976033145,0
2018-04-16,399300.SZ,3808.863,3862.4738,3869.156,3789.6121,3871.1443,-62.2813,-1.6089,99217770.0,131566866.8,-0.0162194286859929,-0.011502970779114108,-0.013977139625238166,0.01570567599767969,0
2018-04-17,399300.SZ,3748.6412,3812.8746,3822.6264,3745.4442,3808.863,-60.2218,-1.5811,90610790.0,126518751.9,-0.015937291751861,-0.04652637549490812,-0.016989965192218293,0.019544297986419323,0
2018-04-18,399300.SZ,3766.282,3785.3059,3789.6591,3708.1068,3748.6412,17.6408,0.4706,106676706.0,143077676.0,0.00469488028914178,-0.044671870098904165,-0.005038394704808269,0.006187759877908761,0
2018-04-19,399300.SZ,3811.843,3774.784,3824.0321,3767.7974,3766.282,45.561,1.2097,99054060.0,127520121.5,0.0120244912731451,-0.022513795256788427,0.009769636693626182,0.0031925902908618298,0
2018-04-20,399300.SZ,3760.8543,3801.2075,3815.444,3750.1033,3811.843,-50.9887,-1.3376,99282925.0,123550664.5,-0.0134666601736146,-0.028904009049181667,-0.010672640373305953,0.014410901623438832,0
2018-04-23,399300.SZ,3766.3257,3754.6896,3787.3951,3735.1842,3760.8543,5.4714,0.1455,90356291.0,111763031.4,0.00145377178800743,-0.011230808575181328,0.0030942921454482075,0.005578563253381574,0
2018-04-24,399300.SZ,3843.4886,3769.8787,3854.4292,3769.8787,3766.3257,77.1629,2.0488,114219525.0,145700512.7,0.0202805329271616,0.024987016103841242,0.01933761788010102,0.002842484851271365,0
2018-04-25,399300.SZ,3828.7015,3824.5929,3838.6921,3817.032,3843.4886,-14.7871,-0.3847,78172612.0,105750449.4,-0.00385473199108333,0.016437403823616137,0.0010736815232661456,0.002605997859307152,0
2018-04-26,399300.SZ,3755.4941,3823.3921,3828.7129,3744.8852,3828.7015,-73.2074,-1.9121,87150641.0,125772304.5,-0.0193058506514578,-0.014892938100986797,-0.017918151773328006,0.019308828157807767,0
2018-04-27,399300.SZ,3756.8765,3771.0369,3776.9751,3714.6444,3755.4941,1.3824,0.0368,89531726.0,142113627.6,0.000368032965681664,-0.001058244961690491,-0.003762109351990617,0.005335557095612842,0
2018-05-02,399300.SZ,3763.6461,3769.9251,3787.3025,3744.5475,3756.8765,6.7696,0.1802,83301035.0,120083483.2,0.00180030090685435,-0.0007117158428435744,-0.001666938902481263,0.006265829275283963,0
2018-05-03,399300.SZ,3793.0001,3756.1657,3797.5269,3732.3718,3763.6461,29.354,0.7799,93961118.0,122740168.8,0.00776909408504345,-0.013223154684961713,0.009758612617249085,0.0011927499992214763,0
2018-05-04,399300.SZ,3774.5981,3784.3161,3801.5243,3770.9389,3793.0001,-18.402,-0.4852,71554288.0,98315254.6,-0.00486337561393668,-0.014231798307815069,-0.0025712701843225716,0.0071082044223444996,0
2018-05-07,399300.SZ,3834.1877,3782.5404,3834.5872,3776.0296,3774.5981,59.5896,1.5787,87286195.0,126354800.8,0.0156636866711146,0.020737739014757395,0.013561752738270982,0.00010418874085260654,0
2018-05-08,399300.SZ,3878.6767,3834.6141,3892.0732,3833.729,3834.1877,44.489,1.1603,94215157.0,135445862.5,0.0115364386327919,0.03190614468186759,0.01142523481984803,0.003447933196701669,0
2018-05-09,399300.SZ,3871.6152,3876.1296,3878.9382,3855.7392,3878.6767,-7.0615,-0.1821,66712966.0,92322896.2,-0.00182225445058037,0.028283589324432867,-0.0011653456915325933,0.0018896720791872212,0
2018-05-10,399300.SZ,3893.0565,3882.8357,3894.4902,3867.3084,3871.6152,21.4413,0.5538,70667809.0,103255140.5,0.00552279744136897,0.026037292680758384,0.002628844542412523,0.00036820325358633,0
2018-05-11,399300.SZ,3872.8383,3902.1481,3903.3378,3871.9523,3893.0565,-20.2182,-0.5193,73356604.0,107715457.0,-0.00520693267178451,0.025693735622910552,-0.007539547295484894,0.007844384181863617,0
2018-05-14,399300.SZ,3909.2933,3886.8736,3919.2999,3886.8736,3872.8383,36.455,0.9413,81975999.0,122520047.9,0.00936896689345623,0.019399015845252165,0.00575148328412034,0.0025564249397156402,0
2018-05-15,399300.SZ,3924.0975,3920.1395,3924.3427,3892.9198,3909.2933,14.8042,0.3787,76049555.0,106091905.8,0.00377977251568673,0.011642349728147039,0.0010091485853607196,6.248375316175725e-05,0
2018-05-16,399300.SZ,3892.8442,3909.8183,3923.3433,3889.1877,3924.0975,-31.2533,-0.7964,71913646.0,106533930.2,-0.00799634121146298,0.005468262967264437,-0.004350855051477254,0.007804125679918172,0
2018-05-17,399300.SZ,3864.0507,3895.4895,3899.5137,3858.8525,3892.8442,-28.7935,-0.7397,59030123.0,87104164.6,-0.00742400989556735,-0.00747854436967188,-0.008103307985150465,0.009135815670973102,0
2018-05-18,399300.SZ,3903.0637,3860.1644,3903.0637,3841.896,3864.0507,39.013,1.0096,72613956.0,96823851.8,0.0100457714619804,0.007774159764093014,0.01105203560082657,0.0,0
2018-05-21,399300.SZ,3921.2421,3925.5394,3937.4607,3913.6046,3903.0637,18.1784,0.4657,92641737.0,120528726.0,0.00464665701284694,0.003051849883483726,-0.0010953026867426274,0.004127557292529005,0
2018-05-22,399300.SZ,3906.2081,3918.8153,3918.8153,3881.169,3921.2421,-15.034,-0.3834,75368778.0,102883344.8,-0.00384135781198403,-0.004569280444187029,-0.003222280692087409,0.003222280692087409,0
2018-05-23,399300.SZ,3854.5825,3898.2683,3898.2683,3854.5825,3906.2081,-51.6256,-1.3216,83722319.0,110684503.2,-0.0133044078026323,-0.009877347035356365,-0.011269728643584997,0.011269728643584997,0
2018-05-24,399300.SZ,3827.217,3853.2916,3859.1034,3823.9235,3854.5825,-27.3655,-0.7099,68345022.0,93408219.6,-0.00712479302852742,-0.009578130168316434,-0.006789836853757336,0.008296969488977624,0
2018-05-25,399300.SZ,3816.498,3823.7448,3841.1244,3804.1349,3827.217,-10.719,-0.2801,70836386.0,95667543.8,-0.00280465899798799,-0.0224285606282848,-0.0018970083446099295,0.0064318880225222586,0
2018-05-28,399300.SZ,3833.2599,3816.2649,3846.5525,3799.3207,3816.498,16.7619,0.4392,71521132.0,100001639.0,0.00438234177996755,-0.022692875861164197,0.004443420580166446,0.00346170259945211,0
2018-05-29,399300.SZ,3804.0093,3824.1909,3841.7794,3800.6749,3833.2599,-29.2506,-0.7631,81552662.0,117288580.5,-0.0076600005207581,-0.026511518569938275,-0.005291326016124032,0.009880055211326066,0
2018-05-30,399300.SZ,3723.3724,3755.1764,3767.8872,3722.0719,3804.0093,-80.6369,-2.1198,87913285.0,115858975.8,-0.0214257727268219,-0.03463288349412785,-0.008505444727925138,0.011884603211997913,4
2018-05-31,399300.SZ,3802.3759,3749.2954,3804.7919,3742.5287,3723.3724,79.0035,2.1218,92666894.0,130545422.1,0.0209962914470392,-0.006511799018561248,0.014058179200503673,0.0006351904269106257,4
2018-06-01,399300.SZ,3770.5891,3789.6716,3802.5366,3753.8395,3802.3759,-31.7868,-0.836,77821813.0,105934865.8,-0.00839485899577141,-0.012101999016344678,-0.005048117064015756,0.008437121151981586,0
2018-06-04,399300.SZ,3807.5781,3785.1869,3813.4065,3776.6185,3770.5891,36.989,0.981,76624341.0,115146468.4,0.00976206852433315,-0.0067222722719790795,0.005898052925447317,0.0015295664385224228,0
2018-06-05,399300.SZ,3845.3164,3811.2852,3845.5648,3800.9256,3807.5781,37.7383,0.9911,78687360.0,121261467.2,0.00986257053479811,0.010800298783577134,0.00888943316598656,6.459597895869251e-05,0
2018-06-06,399300.SZ,3837.3511,3839.683,3848.3295,3830.8956,3845.3164,-7.9653,-0.2071,73117237.0,107142041.7,-0.0020735774010916,0.030152494109307426,-0.0006075002510979033,0.002856847178049904,0
2018-06-07,399300.SZ,3831.0128,3846.9367,3859.8476,3827.6874,3837.3511,-6.3383,-0.1652,80256147.0,112365710.7,-0.0016531039804768,0.0075030986817914425,-0.00414796237762971,0.007498493954907204,0
2018-06-08,399300.SZ,3779.6159,3819.4477,3819.4607,3759.2717,3831.0128,-51.3969,-1.3416,83337335.0,107818798.3,-0.0135068161652629,0.0023911415122999102,-0.010483440301934266,0.010486843929605527,0
2018-06-11,399300.SZ,3779.9818,3770.208,3792.548,3756.5148,3779.6159,0.3659,0.0097,68709834.0,105597924.6,9.68040932356473e-05,-0.0072741229187975875,0.0025890224533196005,0.0033188939143649065,0
2018-06-12,399300.SZ,3825.9534,3783.1858,3830.471,3765.2644,3779.9818,45.9716,1.2162,73206244.0,116217139.6,0.0120884963165278,-0.005048197137067945,0.011241232217377828,0.001180081011252554,0
2018-06-13,399300.SZ,3788.3391,3814.6174,3817.4528,3782.0728,3825.9534,-37.6143,-0.9831,66377970.0,97185498.9,-0.00988000026904601,-0.012854620005022355,-0.006912680519119974,0.00765570306900365,0
2018-06-14,399300.SZ,3773.3655,3774.6396,3808.1616,3759.2484,3788.3391,-14.9736,-0.3953,68471322.0,99234014.9,-0.00396038204699778,-0.015161898071543334,-0.0003375991391685318,0.009179244197911274,0
2018-06-15,399300.SZ,3753.4338,3763.0405,3780.3368,3737.4282,3773.3655,-19.9317,-0.5282,85488893.0,109534900.8,-0.00529620780243789,-0.006951289708718278,-0.0025561732395900094,0.007142005188244482,0
2018-06-19,399300.SZ,3621.1166,3702.6681,3712.8162,3583.0208,3753.4338,-132.3172,-3.5252,160706542.0,193848797.2,-0.0358886696886405,-0.04293676349059439,-0.022271236570263753,0.025008240904590195,4
2018-06-20,399300.SZ,3635.4436,3602.5512,3649.3359,3578.1743,3621.1166,14.327,0.3957,86718098.0,112804812.7,0.00394870798863955,-0.051076551818482585,0.009088878160056879,0.003814066531749205,3
2018-06-21,399300.SZ,3592.965,3633.5558,3673.5625,3589.4899,3635.4436,-42.4786,-1.1685,93908552.0,115584149.0,-0.0117533723825716,-0.05294992393200815,-0.011233961129782699,0.022184132760006747,3
2018-06-22,399300.SZ,3608.9046,3567.8939,3609.0751,3542.4564,3592.965,15.9396,0.4436,75117864.0,89687282.0,0.00442652447549463,-0.04456301740951574,0.011428813667519577,4.7243136476637915e-05,3
2018-06-25,399300.SZ,3560.4777,3625.7984,3631.0253,3559.0343,3608.9046,-48.4269,-1.3419,79877078.0,106690345.3,-0.0135095701409149,-0.05277637974799276,-0.018179791076265772,0.0196203389302525,3
2018-06-26,399300.SZ,3531.1112,3521.5876,3541.782,3478.2134,3560.4777,-29.3665,-0.8248,84985269.0,108132167.3,-0.00828211230972897,-0.025169822369081274,0.002700698288313319,0.00301738137262042,1
2018-06-27,399300.SZ,3459.2621,3525.1323,3537.6569,3441.785,3531.1112,-71.8491,-2.0347,81491817.0,107628896.5,-0.0205573085161408,-0.04967583887386162,-0.018862667045548065,0.02240931491339282,1
2018-06-28,399300.SZ,3423.5255,3434.9441,3477.0565,3416.9476,3459.2621,-35.7366,-1.0331,75918051.0,98570527.3,-0.0103844323604338,-0.0483068988517239,-0.0033297838194901175,0.015515234465356187,1
2018-06-29,399300.SZ,3510.9845,3431.9619,3512.3834,3425.2159,3423.5255,87.459,2.5546,77257031.0,97616367.2,0.0252256144110437,-0.02750780891617488,0.022764402314390253,0.0003983558994526959,1
2018-07-02,399300.SZ,3407.9638,3504.4571,3506.8996,3383.5006,3510.9845,-103.0207,-2.9342,84351449.0,107601540.6,-0.0297814956349569,-0.043779734410216875,-0.027920628634479527,0.028617355445941683,1
2018-07-03,399300.SZ,3409.2801,3410.4767,3422.0398,3319.2889,3407.9638,1.3163,0.0386,95278693.0,129898019.3,0.000386167793221759,-0.03511145430726614,-0.00035092160831418084,0.0037356513895829835,1
2018-07-04,399300.SZ,3363.7473,3398.7788,3418.3311,3359.0861,3409.2801,-45.5328,-1.3356,75157997.0,93648559.0,-0.0134455342550766,-0.027999680046201902,-0.010360570249137169,0.016096829133115165,1
2018-07-05,399300.SZ,3342.4379,3365.5547,3398.4852,3330.7113,3363.7473,-21.3094,-0.6335,81587981.0,97544619.5,-0.00635516946970327,-0.023970417155471324,-0.006892342580215427,0.016629352019265298,1
2018-07-06,399300.SZ,3365.1227,3347.0624,3396.2458,3295.7296,3342.4379,22.6848,0.6787,86097579.0,109481942.5,0.00676397511438154,-0.04243205645213344,0.00538136041095072,0.009206219071828059,1
2018-07-09,399300.SZ,3459.1837,3378.9056,3459.3153,3378.9056,3365.1227,94.061,2.7952,76601545.0,100918863.6,0.0275682103517454,0.014917649534568866,0.0234807662971388,3.804293388398605e-05,1
2018-07-10,399300.SZ,3467.5155,3464.9064,3474.1396,3437.2706,3459.1837,8.3318,0.2409,69548823.0,90127445.7,0.0024057068966723,0.016937188638019407,0.0007527239861708779,0.0019085079610583477,1
2018-07-11,399300.SZ,3407.5297,3398.9265,3427.5705,3375.1441,3467.5155,-59.9858,-1.7299,72040950.0,89661507.1,-0.0174507426581041,0.012931980234991869,0.0025279541449467757,0.005864100552521734,1
2018-07-12,399300.SZ,3481.0559,3403.3302,3499.097,3403.3302,3407.5297,73.5262,2.1578,96353564.0,117805514.7,0.0213480666861496,0.040635216390844775,0.022581244462186234,0.005169267903429642,1
2018-07-13,399300.SZ,3492.6897,3488.4966,3499.7643,3474.9123,3481.0559,11.6338,0.3342,72955897.0,99800184.9,0.00333645976195385,0.037207701038417085,0.0012012573004174243,0.002023496304426331,1
2018-07-16,399300.SZ,3472.0859,3488.967,3506.2355,3459.7312,3492.6897,-20.6038,-0.5899,68281999.0,90754288.0,-0.00591658979070075,0.0037229008959709375,-0.004850166586933824,0.009787417532480802,1
2018-07-17,399300.SZ,3449.3773,3466.4236,3467.1852,3420.9714,3472.0859,-22.7086,-0.654,61983076.0,85720563.6,-0.00656181527659783,-0.0052446212772991885,-0.004929677637534269,0.0051493612179136505,1
2018-07-18,399300.SZ,3431.3227,3456.6065,3479.2635,3430.1563,3449.3773,-18.0546,-0.5234,66530330.0,88556873.1,-0.00524790833377509,0.006958213047029815,-0.0073415137779626605,0.01387481979178773,1
2018-07-19,399300.SZ,3428.343,3444.8032,3466.5056,3417.9627,3431.3227,-2.9797,-0.0868,68477716.0,88804907.8,-0.000868759592004054,-0.015258613231123874,-0.004789722490809112,0.011070000788295786,1
2018-07-20,399300.SZ,3492.8938,3426.4558,3505.928,3398.9532,3428.343,64.5508,1.8829,101984727.0,122196953.8,0.0186535076249328,5.843463185506437e-05,0.019204129197570197,0.003724688366533613,1
2018-07-23,399300.SZ,3525.7503,3471.8555,3527.5335,3464.6475,3492.8938,32.8565,0.9407,119036627.0,143960930.6,0.00936270298046615,0.015337727403021972,0.01540408741005983,0.0005056368320222049,1
2018-07-24,399300.SZ,3581.7057,3530.6641,3596.5128,3530.6641,3525.7503,55.9554,1.587,156912435.0,177448954.0,0.0157458747806274,0.03764541746024719,0.014353155896582592,0.004125569875535362,1
2018-07-25,399300.SZ,3577.7522,3589.5055,3589.9841,3566.314,3581.7057,-3.9535,-0.1104,96758501.0,112176694.1,-0.00110441333884914,0.04178891245517313,-0.0032797231597907484,0.003413047400753655,1
2018-07-26,399300.SZ,3536.2456,3583.3173,3593.9227,3528.6442,3577.7522,-41.5066,-1.1601,90349641.0,105577285.1,-0.0116691267433211,0.030988545303856085,-0.01322339210000223,0.016178680684117097,1
2018-07-27,399300.SZ,3521.2269,3533.7714,3545.4058,3512.7034,3536.2456,-15.0187,-0.4247,70178104.0,81192174.9,-0.00425611936041115,0.008078918318512152,-0.0035562058804270436,0.00684314450227852,1
2018-07-30,399300.SZ,3515.0794,3520.8538,3550.902,3489.5494,3521.2269,-6.1475,-0.1746,82116995.0,96183097.6,-0.0017473661043379,-0.0030311507662919013,-0.0016414031038429755,0.010139541808168673,1
2018-07-31,399300.SZ,3517.6568,3510.4744,3528.154,3493.1545,3515.0794,2.5774,0.0733,67980817.0,80022152.1,0.000732972215109484,-0.018044053331809806,0.0020439010872177477,0.002979701858221162,1
2018-08-01,399300.SZ,3447.3882,3530.0298,3543.606,3446.7765,3517.6568,-70.2686,-1.9976,90348617.0,107477214.8,-0.0201781852644185,-0.03711782525737917,-0.02368941197303087,0.027527951884781743,1
2018-08-02,399300.SZ,3370.9579,3434.3516,3434.3516,3322.096,3447.3882,-76.4303,-2.217,101308727.0,122401283.6,-0.0224199535646541,-0.04786865207871216,-0.01863119782161604,0.01863119782161604,1
2018-08-03,399300.SZ,3315.2839,3366.6637,3381.3417,3315.2008,3370.9579,-55.674,-1.6516,70796910.0,91395987.1,-0.0166536863017495,-0.06026621902005047,-0.015378992994113716,0.01972932239630154,1
2018-08-06,399300.SZ,3273.2728,3312.8153,3344.246,3257.6856,3315.2839,-42.0111,-1.2672,77975083.0,97517991.0,-0.0127529203409047,-0.07127177325661727,-0.012008031032626931,0.021450916454435642,1
2018-08-07,399300.SZ,3368.8695,3284.9785,3368.962,3263.4986,3273.2728,95.5967,2.9205,91783916.0,107512223.9,0.0287868874887653,-0.043217857982961405,0.025217121130253872,2.7456905090872397e-05,1
2018-08-08,399300.SZ,3314.5075,3362.1485,3368.1602,3311.7694,3368.8695,-54.362,-1.6137,79284865.0,90958912.0,-0.016268182662861,-0.03930785538140391,-0.014271158666291583,0.01605761508806758,1
2018-08-09,399300.SZ,3397.5298,3303.4765,3408.3911,3299.6157,3314.5075,83.0223,2.5048,91957572.0,108802315.1,0.0247395926784737,0.007851690861723881,0.02807323936477779,0.0031917236124279214,1
2018-08-10,399300.SZ,3405.0191,3398.4139,3424.0411,3380.5731,3397.5298,7.4893,0.2204,68967299.0,85634522.1,0.00220191082373056,0.026707287987203898,0.0019417262065495322,0.005570912728439126,1
2018-08-13,399300.SZ,3390.3441,3369.9812,3396.1883,3336.6956,3405.0191,-14.675,-0.431,76191532.0,90869290.8,-0.00431912831777481,0.03514108001033378,0.006024254952217589,0.0017222938314223057,1
2018-08-14,399300.SZ,3372.9137,3386.4832,3391.729,3356.6142,3390.3441,-17.4304,-0.5141,60651446.0,72121992.6,-0.00515445044588247,0.0011997420756859611,-0.004015008566426559,0.005562850650017381,1
2018-08-15,399300.SZ,3291.976,3371.959,3372.1369,3288.7088,3372.9137,-80.9377,-2.3996,68174055.0,83402193.9,-0.0242889778327537,-0.006821053094206775,-0.024005888722301805,0.02405864597922225,1
2018-08-16,399300.SZ,3276.7276,3251.8556,3315.2031,3231.5561,3291.976,-15.2484,-0.4632,76547366.0,89269175.6,-0.00464275093493427,-0.03620339670761474,0.00761945419667498,0.011673647277065768,5
2018-08-17,399300.SZ,3229.6198,3305.8954,3311.5729,3224.0999,3276.7276,-47.1078,-1.4376,67395413.0,84452452.5,-0.0144808201243514,-0.05288612765569667,-0.023342938126868162,0.025058851565560758,5
2018-08-20,399300.SZ,3267.2498,3238.215,3267.2498,3209.0115,3229.6198,37.63,1.1652,70904228.0,88963382.6,0.0115841699534567,-0.03698282938446518,0.008926339218584545,0.0,5
2018-08-21,399300.SZ,3326.6489,3271.8402,3331.7077,3270.0302,3267.2498,59.3991,1.818,75205583.0,97925840.4,0.0180168696781919,-0.013811509260390764,0.01661288204259037,0.0015195344068494876,5
2018-08-22,399300.SZ,3307.9545,3328.9693,3328.9693,3299.3938,3326.6489,-18.6944,-0.562,50787057.0,66548536.1,-0.00563543842725167,0.004842030145111309,-0.0063327140293925055,0.0063327140293925055,1
2018-08-23,399300.SZ,3320.0257,3308.4589,3336.1123,3285.8141,3307.9545,12.0712,0.3649,61112334.0,80212785.5,0.00364250132990307,0.013127282409948648,0.003490032017456457,0.004833623137164622,1
2018-08-24,399300.SZ,3325.3347,3308.4778,3353.0445,3291.8654,3320.0257,5.309,0.1599,63765897.0,77197847.8,0.0015978068336171,0.029205909367917116,0.005082126237864415,0.008298408397102719,1
2018-08-27,399300.SZ,3406.5735,3339.3894,3406.5735,3339.2646,3325.3347,81.2388,2.443,94270082.0,114960964.5,0.0241366167009733,0.04175835611543377,0.019918971492113968,0.0,1
2018-08-28,399300.SZ,3400.1705,3408.1502,3416.5929,3388.8143,3406.5735,-6.403,-0.188,75445363.0,94945949.8,-0.0018813699732636,0.02186011646397823,-0.00234410334222801,0.004818249015714926,1
2018-08-29,399300.SZ,3386.5736,3393.0527,3398.7139,3377.1231,3400.1705,-13.5969,-0.3999,67020404.0,79072300.2,-0.00400690463394326,0.023488650257286636,-0.0019113448694003665,0.003578422566418382,1
2018-08-30,399300.SZ,3351.0942,3385.8052,3402.5626,3349.4688,3386.5736,-35.4794,-1.0476,68385290.0,80226052.6,-0.0105317534179701,0.009314395509413487,-0.010304831674226023,0.015241934239124788,1
2018-08-31,399300.SZ,3334.5036,3333.3801,3356.5757,3310.8726,3351.0942,-16.5906,-0.4951,76205630.0,96091892.8,-0.00496309665993167,0.0027534920158647225,0.0003369884842570059,0.0065974946854545635,1
2018-09-03,399300.SZ,3321.8248,3320.6898,3325.607,3291.7842,3334.5036,-12.6788,-0.3802,66429855.0,81305681.4,-0.00380955222510337,-0.025192676910211986,0.0003417380553578653,0.001137943350736137,1
2018-09-04,399300.SZ,3363.8984,3324.186,3370.963,3307.9585,3321.8248,42.0736,1.2666,67088807.0,85892034.8,0.0125862690276293,-0.010725037909319113,0.011875707407913438,0.0020979207058662297,1
2018-09-05,399300.SZ,3298.1412,3349.6983,3354.1991,3298.1412,3363.8984,-65.7572,-1.9548,64301888.0,80656675.2,-0.0197415024668164,-0.026459635742192233,-0.015511245032381993,0.016853986547557653,1
2018-09-06,399300.SZ,3262.8808,3286.6645,3311.4973,3253.7552,3298.1412,-35.2604,-1.0691,62300288.0,79373138.2,-0.0107485509034415,-0.026676433227663665,-0.007262734572966778,0.0147899574580439,5
2018-09-07,399300.SZ,3277.6438,3273.8906,3316.6149,3253.725,3262.8808,14.763,0.4525,63947408.0,81263439.9,0.00451432445385436,-0.017199012113877643,0.0011457469903781714,0.011819843742488345,5
2018-09-10,399300.SZ,3230.0681,3271.3818,3277.884,3227.8481,3277.6438,-47.5757,-1.4515,63817051.0,76175580.3,-0.0146215899942543,-0.028011049883028605,-0.012709243855805852,0.014694871660486442,5
2018-09-11,399300.SZ,3224.2116,3229.7052,3245.617,3209.1121,3230.0681,-5.8565,-0.1813,58491305.0,67722118.9,-0.00181476535865066,-0.042412084269308536,-0.0017024084744292622,0.006617015511880098,5
2018-09-12,399300.SZ,3202.0248,3216.9911,3225.6014,3194.9785,3224.2116,-22.1868,-0.6881,54627899.0,68887020.0,-0.00690509554118535,-0.029575677343677498,-0.004663121996568265,0.007336053778736584,5
2018-09-13,399300.SZ,3236.5662,3239.6852,3249.593,3191.3975,3202.0248,34.5414,1.0787,67290327.0,85887962.1,0.0107295932847844,-0.008097533155451586,-0.0009632116014355319,0.004016804741798552,5
2018-09-14,399300.SZ,3242.0902,3242.8307,3254.1043,3227.9439,3236.5662,5.524,0.1707,60130640.0,76481211.9,0.00170529226975447,-0.010906565339551477,-0.00022837595543201417,0.0036988158828421547,5
2018-09-17,399300.SZ,3204.9224,3224.9267,3230.7878,3200.5096,3242.0902,-37.1678,-1.1464,52259547.0,60650940.9,-0.0115303673473157,-0.007815342692612859,-0.006222343396236951,0.008038130513334352,5
2018-09-18,399300.SZ,3269.4319,3193.6423,3270.107,3193.6423,3204.9224,64.5095,2.0128,70425035.0,83899137.5,0.0199283610183247,0.013927783684362538,0.023454186641581387,0.0002064671570032317,5
2018-09-19,399300.SZ,3312.4823,3261.997,3335.9913,3258.3097,3269.4319,43.0504,1.3168,89170666.0,109395423.8,0.0130816089724863,0.03391448819803422,0.015358263384616322,0.007072028677590936,5
2018-09-20,399300.SZ,3310.1258,3314.8758,3332.3093,3303.073,3312.4823,-2.3565,-0.0711,64561057.0,76660845.1,-0.000711653192782435,0.022473241720467385,-0.0014339621635510724,0.00667935241822093,1
2018-09-21,399300.SZ,3410.4856,3320.6958,3410.4856,3307.767,3310.1258,100.3598,3.0319,108416005.0,123573117.8,0.0298684911398652,0.05063644059057815,0.02668034656573859,0.0,1
2018-09-25,399300.SZ,3379.8043,3375.9717,3394.3771,3367.0253,3410.4856,-30.6813,-0.8996,69054693.0,82870029.9,-0.009036877438513,0.05312993049938086,0.0011346144132549085,0.004302460066966773,1
2018-09-26,399300.SZ,3417.2413,3388.5576,3448.2595,3383.2352,3379.8043,37.437,1.1077,93173343.0,119113319.0,0.0110157797301795,0.04421734921123566,0.008429244019055204,0.009036022849771896,1
2018-09-27,399300.SZ,3403.5902,3415.9532,3423.71,3394.732,3417.2413,-13.6511,-0.3995,69765241.0,87573300.8,-0.00400277245573477,0.02713296778301455,-0.003625759913429505,0.005893942746029168,1
2018-09-28,399300.SZ,3438.8649,3409.9598,3444.9884,3404.6973,3403.5902,35.2747,1.0364,84377756.0,94880274.5,0.010310630317834,0.038155251293630954,0.008440943633056364,0.0017790912584256802,1
2018-10-08,399300.SZ,3290.8988,3361.5594,3364.4641,3285.253,3438.8649,-147.9661,-4.3028,97888989.0,114164218.3,-0.0439807270460459,-0.035693966892280216,-0.021244254496918913,0.022107974399348862,5
2018-10-09,399300.SZ,3288.6906,3290.1705,3309.7978,3276.1322,3290.8988,-2.2082,-0.0671,66723274.0,78372941.3,-0.000671227320934165,-0.027328316774701378,-0.0004498955069784927,0.006397608274046007,5
2018-10-10,399300.SZ,3281.5978,3295.4288,3315.731,3256.5815,3288.6906,-7.0928,-0.2157,64492828.0,79166808.5,-0.00215905370463432,-0.040503150209515226,-0.004205858126930195,0.01034767421788807,5
2018-10-11,399300.SZ,3124.1139,3179.5408,3209.5202,3099.0402,3281.5978,-157.4839,-4.799,120941342.0,125723084.4,-0.049179746951177,-0.08568012470495745,-0.01758609286941848,0.02697076458522929,5
2018-10-12,399300.SZ,3170.7262,3123.3715,3184.122,3094.9657,3124.1139,46.6123,1.492,98611151.0,104423076.6,0.0148099558467933,-0.08118079917599808,0.01504761946854316,0.00421593700430023,5
2018-10-15,399300.SZ,3126.4516,3173.8467,3183.1297,3120.2306,3170.7262,-44.2746,-1.3964,69605023.0,77137696.8,-0.0140619594906255,-0.05126203162057763,-0.015045634924986118,0.017966207856000338,5
